避難施設名称,よみ,住所,経度,緯度,避難所種別,災害種別,連絡先,延べ面積[㎡],屋内収容可能人数,URL,備考
綾部市東八田公民館,,綾部市梅迫町溝尻1-16,135.3108981,35.34838842,,,773441188,,223,,
綾部市研修センター,,綾部市上杉町日後30,135.3171789,35.36335096,,,773441785,,193,,
綾部市総合運動公園体育館,,綾部市上杉町大宝山10,135.3142587,35.36327394,,,773440990,,5040,,
綾部市農村婦人の家,,綾部市岡安町岡22-1,135.2943493,35.33687572,,,773441124,,219,,
綾部市立西八田小学校,,綾部市岡安町家ノ下10,135.2916399,35.33580649,,,773440145,,270,,
綾部市渕垣グラウンド,,綾部市渕垣町木寺18,135.291044,35.31992039,,,773420682,,4691,,
綾部工業団地・交流プラザ,,綾部市とよさか町4,135.2881862,35.33018148,,,773431236,,298,,
綾部市立吉美小学校,,綾部市有岡町田坂16,135.2676099,35.32644126,,,773420295,,413,,
綾部市農業振興センター,,綾部市多田町寺田2-2,135.2699651,35.31798125,,,773426772,,299,,
綾部市清山荘,,綾部市里町潜り9-1,135.2634773,35.31430069,,,773424601,,639,,
綾部市中央公民館,,綾部市里町久田21-20,135.2641389,35.31276711,,,773427782,,979,,
綾部市久田山公園,,綾部市里町久田21-20,135.2641945,35.31259681,,,773427782,,2300,,
綾部市林業センター,,綾部市宮代町前田20,135.2450097,35.30230858,,,773429120,,305,,
綾部市人権福祉センター綾部会館,,綾部市味方町石風呂50-5,135.2683746,35.30101868,,,773428565,,249,,
綾部市田野コミュニティセンター,,綾部市田野町赤坂55,135.2488922,35.28466118,,,773428617,,129,,
綾部市立綾部小学校,,綾部市上野町上野168,135.2589405,35.29505957,,,773420290,,621,,
綾部市立綾部中学校,,綾部市宮代町明知7,135.2452224,35.30074047,,,773420292,,987,,
綾部市市民センター,,綾部市並松町上溝口14,135.2628177,35.29764623,,,773421320,,2509,,
Ｉ・Ｔビル,,綾部市西町一丁目4-1,135.2562579,35.29807444,,,773421920,,1570,,
綾部市宮代コミュニティセンター,,綾部市宮代町土代2-3,135.2424785,35.30184088,,,773429845,,550,,
綾部市まちづくりセンター,,綾部市若竹町8-1,135.2586038,35.29859426,,,773423280,,161,,
綾部市第１市民グラウンド,,綾部市川糸町天王森1-1,135.2638642,35.30098518,,,773420682,,10657,,
紫水ヶ丘公園,,綾部市味方町薬師谷75,135.269778,35.29734871,,,773423280,,36050,,
綾部市田野グラウンド,,綾部市田野町田野山2-167,135.249067,35.28807048,,,773420682,,3115,,
綾部市第２市民グラウンド,,綾部市青野町東中居55-1,135.2648908,35.30564024,,,773420682,,15696,,
綾部市ふれあいセンター,,綾部市大島町内山田32,135.2312366,35.30136818,,,773429399,,359,,
綾部市高津コミュニティセンター,,綾部市高津町西ノ開市8-1,135.2018603,35.30185077,,,773427477,,306,,
綾部市立中筋小学校,,綾部市大島町外山田8-1,135.2303205,35.30210151,,,773420294,,363,,
綾部市里山交流研修センター,,綾部市鍛治屋町茅倉9,135.2016363,35.34149145,,,773470040,,516,,
綾部市立豊里中学校,,綾部市豊里町三宅53,135.2129526,35.32065003,,,773470020,,333,,
綾部市豊里コミュニティセンター,,綾部市栗町大野1-202,135.2285248,35.32503366,,,773470150,,774,,
綾部市人権福祉センター栗文化センター,,綾部市栗町相定47-3,135.2252966,35.30912532,,,773480311,,248,,
綾部市立豊里小学校,,綾部市栗町花貝2,135.2218514,35.31510652,,,773470013,,460,,
綾部市うずい野農村広場,,綾部市小畑町埋野84,135.203131,35.3433004,,,773420682,,4300,,
綾部市私市円山古墳公園駐車場,,綾部市私市町円山8-2,135.1972324,35.31348919,,,773423280,,2325,,
綾部市西部グラウンド,,綾部市物部町東野24-1,135.2288066,35.35227591,,,773420682,,8820,,
綾部市立物部小学校,,綾部市物部町北前田51,135.2176041,35.3559766,,,773490025,,211,,
綾部市立何北中学校,,綾部市物部町高倉前18,135.2246866,35.3621737,,,773490002,,260,,
綾部市立物部保育園,,綾部市物部町建田15,135.2202286,35.34597133,,,773490026,,109,,
綾部市物部営農指導センター,,綾部市物部町東野46-1,135.2241859,35.35140074,,,773490001,,332,,
綾部市人権福祉センター物部会館,,綾部市物部町西樋ノ口25,135.2364571,35.35651182,,,773490094,,165,,
綾部市立志賀小学校,,綾部市志賀郷町丁田8,135.2412369,35.37092779,,,773490207,,247,,
綾部市志賀郷公民館・多目的ホール,,綾部市志賀郷町北町17,135.2405975,35.36800264,,,773490201,,221,,
あやべ山の家,,綾部市睦寄町今竹10,135.4378425,35.37254431,,,773550443,,0,,
京都府立農業大学校（グラウンド）,,綾部市位田町桧前30,135.2332757,35.32384591,,,773480321,,3250,,
京都府立綾部高等学校,,綾部市岡町長田18,135.2375742,35.30084177,,,773420451,,680,,
京都府立綾部高等学校東分校,,綾部市糸川町堀ノ内18,135.2625987,35.29844696,,,773420453,,430,,
高倉公園グラウンド,,綾部市城山町11,135.2767378,35.32691626,,,773420682,,3800,,
吉美保育園屋外遊技場,,綾部市有岡町樋ノ本26,135.263726,35.3214015,,,773420296,,338,,
五泉荘,,綾部市五泉町西巻12,135.414211,35.3987006,,,,,1355,,
大本綾部梅松苑松香館,,綾部市本宮町東四ツ辻3・4,135.261686,35.296517,,,773420187,,180,,
宝住寺,,綾部市味方町井上寺48,135.269761,35.292987,,,773421139,,0,,
野田公会堂,,綾部市野田町広田谷,135.279073,35.2875268,,,,,0,,
寺町公会堂,,綾部市寺町門田,135.264021,35.2904909,,,,,0,,
並松公会堂,,綾部市並松町上番取,135.262421,35.2964785,,,,,0,,
正暦寺,,綾部市寺町堂ノ前45,135.262887,35.2921376,,,773420980,,0,,
大本みろく殿,,綾部市本宮町1-1,135.261419,35.296651,,,773426988,,0,,
綾部市武道館,,綾部市西町3丁目南大坪6-6,135.256655,35.30201,,,773420682,,0,,
大島西公会堂,,綾部市大島町岡ノ段,135.219539,35.303187,,,,,0,,
高津公会堂,,綾部市高津町荒倉17-1,135.208319,35.301651,,,773420269,,0,,
黒谷公民館,,綾部市黒谷町東谷3,135.313628,35.38095,,,773441739,,0,,
八代公民館,,綾部市八代町谷,135.298181,35.384394,,,773441169,,0,,
野瀬公民館,,綾部市上杉町野瀬,135.322925,35.368683,,,773441177,,0,,
上八田町公民館,,綾部市上八田町市場岡,135.277429,35.353947,,,773441048,,0,,
下八田町公民館,,綾部市下八田中西20,135.282179,35.313705,,,773427809,,0,,
上谷集会所,,綾部市下八田町上谷,135.295587,35.297651,,,,,0,,
長瀬公会堂,,綾部市鷹栖町下長瀬,135.301099,35.291184,,,,,0,,
十倉中町公会堂,,綾部市十倉中町上川原,135.337288,35.33033,,,773451548,,0,,
十倉向町公会堂,,綾部市十倉向町仲村40,135.346617,35.332891,,,773451664,,0,,
忠町公民館,,綾部市忠町坊ノ口,135.3799,35.33912,,,773451920,,0,,
井根公会堂,,綾部市井根町大田,135.356535,35.346482,,,773451832,,0,,
大町公会堂,,綾部市五津合町西地12,135.422402,35.368462,,,773540657,,0,,
小仲公民館,,綾部市故屋岡町小中谷1,135.460323,35.390458,,,773540465,,0,,
古和木公民館,,綾部市故屋岡町平垣36,135.478249,35.39761,,,773550108,,0,,
光野公民館,,綾部市光野町遊里ノ本13,135.465546,35.406556,,,773550486,,0,,
老富会館,,綾部市老富町ヒシリ7-1,135.47808,35.432452,,,,,0,,
上位田公民館,,綾部市位田町浦壁63,135.250089,35.313508,,,773480925,,0,,
岩井集会所,,綾部市位田町岩井114,135.253123,35.317161,,,,,0,,
惣持院,,綾部市小西町中小路,135.207796,35.332875,,,773480480,,0,,
私市公会堂,,綾部市私市町中村段,135.193366,35.313663,,,773480727,,0,,
小畑地区構造改革センター,,綾部市小畑町中安77,135.197604,35.344645,,,773480800,,0,,
志賀公会堂,,綾部市志賀郷町家際,135.238408,35.360837,,,773491340,,0,,
仁和公会堂,,綾部市仁和町仲田4-1,135.238314,35.37926,,,773492405,,0,,
西方公会堂,,綾部市西方町貝尻18,135.222087,35.37767,,,773491472,,0,,
篠田町公会堂,,綾部市篠田町広畑23,135.271909,35.367668,,,773491212,,0,,
篠田町集会所（深山集会所）,,綾部市篠田祝田8,135.280736,35.37194,,,773490229,,0,,
綾部市立綾部小学校運動場,,綾部市上野町上野168,135.2588517,35.29488757,,,773420290,,2448,,
綾部市立綾部中学校運動場,,綾部市宮代町明知7,135.2443026,35.30032113,,,773420292,,7371,,
京都府立綾部高等学校東分校運動場,,綾部市川糸町堀ノ内18,135.2608042,35.30026094,,,773420453,,1335,,
綾部市立中筋小学校運動場,,綾部市大島町外山田8-1,135.2299216,35.30182247,,,773420294,,4604,,
京都府立綾部高等学校運動場,,綾部市岡町長田18,135.2376446,35.30039273,,,773420451,,12048,,
高津グラウンド,,綾部市高津町西ノ開市8-1,135.2023552,35.30173453,,,773427477,,3325,,
綾部市立吉美小学校運動場,,綾部市有岡町田坂16,135.2669361,35.32590845,,,773420295,,5481,,
綾部市立西八田小学校運動場,,綾部市岡安町家ノ下10,135.2917232,35.33630627,,,773440145,,2615,,
農村婦人の家駐車場,,綾部市岡安町岡22-1,135.2940952,35.3366445,,,773441124,,913,,
七百石運動場,,綾部市七百石町政次14-乙,135.2975105,35.35416265,,,,,0,,
綾部市立東八田小学校運動場,,綾部市上杉町中島2,135.3136302,35.35518356,,,773440004,,3706,,
綾部市立八田中学校運動場,,綾部市梅迫町大野20,135.3141488,35.34688306,,,773440024,,7596,,
綾部市総合運動公園グラウンド,,綾部市上杉町大宝山10,135.3152273,35.36327945,,,773440990,,15010,,
旧東八田幼稚園園庭,,綾部市上杉町渋市2-1,135.3101444,35.34958842,,,,,1282,,
綾部市立東綾小学校運動場,,綾部市鷹栖町小丸山25,135.3150616,35.29715595,,,773460536,,1915,,
綾部市立東綾中学校運動場,,綾部市東山町山家99,135.315197,35.29733486,,,773460033,,3057,,
山家城址公園,,綾部市広瀬町上ノ町85-1,135.3189994,35.30262292,,,773451828,,3750,,
浄泉寺,,綾部市位田町田岸63,135.2469564,35.31481008,,,773470236,,0,,
綾部市立豊里小学校運動場,,綾部市栗町花貝2,135.2216938,35.3147077,,,773470013,,2272,,
綾部市立豊里中学校運動場,,綾部市豊里町三宅53,135.2131678,35.32016653,,,773470020,,4182,,
今田広場,,綾部市今田町長源名49ー1,135.2130488,35.33245302,,,,,1995,,
綾部市里山交流研修センター広場,,綾部市鍛冶屋町茅倉9,135.2017843,35.34136531,,,773470040,,1557,,
京都府立農業大学校,,綾部市位田町桧前3,135.2325419,35.32422893,,,773480321,,417,,
綾部市立物部小学校運動場,,綾部市物部町北前田51,135.216944,35.35595208,,,773490025,,2623,,
綾部市立何北中学校運動場,,綾部市物部町高倉前8,135.2249013,35.36255003,,,773490002,,2881,,
綾部市立物部保育園運動広場,,綾部市物部町建田15,135.2200961,35.34607834,,,773490026,,1100,,
ふれあい広場,,綾部市物部町西樋ノ口55-1,135.2370138,35.35650111,,,,,1669,,
白道路広場,,綾部市白道路河井田70,135.2449523,35.3518088,,,,,0,,
綾部市奥上林研修センターグラウンド,,綾部市睦寄町行道前27,135.451818,35.38190161,,,773550101,,4588,,
二王公園,,綾部市睦寄町和上50,135.4377555,35.37307439,,,,,12143,,
綾部市立志賀小学校運動場,,綾部市志賀郷町丁田8,135.2416799,35.37072032,,,773490207,,3265,,
宮丘広場,,綾部市別所町宮岡34-1,135.2646257,35.37345496,,,,,2264,,
綾部市立上林小中学校運動場,,綾部市八津合町片山17,135.4149098,35.36884664,,,773540098,,4142,,
綾部市観光センター駐車場,,綾部市八津合町縄手1,135.4020933,35.36161125,,,773540002,,575,,
綾部市自然休養村管理センター運動広場,,綾部市八津合町城下68-1,135.4053044,35.35935399,,,,,3112,,
宇治市文化センター（宇治市文化会館）,,宇治市折居台1-1,135.8047831,34.87953857,,,774201335,,4140,,
宇治市生涯学習センター,,宇治市宇治琵琶45-14,135.8000224,34.8825336,,,774220220,,1039,,
宇治市木幡公民館,,宇治市木幡内畑34-7,135.7949515,34.92523801,,,774328290,,221,,
宇治市小倉公民館,,宇治市小倉町寺内91,135.7851005,34.89818736,,,774224687,,193,,
宇治市広野公民館,,宇治市広野町寺山17-403,135.781414,34.87261259,,,774417450,,213,,
黄檗体育館（黄檗公園）,,宇治市五ヶ庄三番割25-1,135.812877,34.91256602,,,774334001,,24744,,
西宇治体育館（西宇治運動公園）,,宇治市小倉町蓮池20-1,135.7768947,34.89927698,,,774218775,,8595,,
コミュニティワークこはた館,,宇治市木幡河原3-12,135.7973912,34.93128753,,,774330546,,157,,
宇治市河原青少年センター,,宇治市木幡河原5-5,135.7978332,34.93201621,,,774333776,,190,,
コミュニティワークうじ館,,宇治市宇治善法31,135.803439,34.88419656,,,774233237,,252,,
宇治市善法青少年センター,,宇治市宇治善法110-1,135.8045324,34.88691307,,,774235376,,323,,
宇治市西小倉コミュニティセンター,,宇治市小倉町南堀池107-1,135.7788399,34.89465898,,,774247510,,277,,
宇治市東宇治コミュニティセンター,,宇治市五ヶ庄三番割36-5,135.8035304,34.91658108,,,774322200,,522,,
宇治市南宇治コミュニティセンター,,宇治市大久保町上ノ山42-3,135.777082,34.87177581,,,774416723,,347,,
宇治市槇島コミュニティセンター,,宇治市槇島町大川原27-5,135.7832495,34.90572662,,,774255860,,272,,
宇治市立小倉双葉園保育所,,宇治市小倉町西畑13,135.782877,34.88814399,,,774222702,,636,,
宇治市立宇治保育所,,宇治市宇治弐番84-10,135.7972805,34.8851166,,,774212701,,366,,
宇治市立木幡保育所,,宇治市木幡東中10-2,135.7983812,34.92608735,,,774318204,,409,,
宇治市立西小倉保育所,,宇治市伊勢田町遊田69,135.7729972,34.8912414,,,774227151,,207,,
宇治市立大久保保育所,,宇治市大久保町旦椋25,135.7669127,34.87084019,,,774434540,,289,,
宇治市立北木幡保育所,,宇治市木幡陣ノ内1,135.7980956,34.93179921,,,774327374,,381,,
宇治市立善法保育所,,宇治市宇治善法116-2,135.8048073,34.88687592,,,774222774,,242,,
宇治市立大久保幼稚園,,宇治市大久保町山ノ内3,135.7745057,34.87161906,,,774417224,,715,,
宇治市立神明幼稚園,,宇治市宇治野神57,135.7947621,34.88159333,,,774220495,,662,,
宇治市立東宇治幼稚園,,宇治市五ヶ庄梅林官有地,135.8016703,34.9125779,,,774318259,,1677,,
宇治市立木幡幼稚園,,宇治市木幡檜尾47-1,135.8026151,34.92490255,,,774329439,,972,,
宇治市立菟道小学校,,宇治市宇治塔川102,135.8085355,34.88635448,,,774231182,,5059,,
宇治市立菟道第二小学校,,宇治市宇治琵琶63-3,135.798556,34.88212299,,,774231181,,5348,,
宇治市立神明小学校,,宇治市神明石塚32,135.7899694,34.88242677,,,774231180,,3516,,
宇治市立槇島小学校,,宇治市槇島町吹前35,135.7907517,34.90318775,,,774233194,,7170,,
宇治市立北槇島小学校,,宇治市槇島町本屋敷40-2,135.7801769,34.91459748,,,774200680,,4179,,
宇治市立小倉小学校,,宇治市小倉町西畑1-4,135.7824006,34.88734938,,,774231185,,5741,,
宇治市立伊勢田小学校,,宇治市伊勢田町井尻3,135.7729114,34.88426471,,,774439272,,4845,,
宇治市立西小倉小学校,,宇治市伊勢田町遊田69,135.7721964,34.89210379,,,774231183,,5180,,
宇治市立北小倉小学校,,宇治市小倉町堀池72,135.7755106,34.89876627,,,774234821,,4545,,
宇治市立南小倉小学校,,宇治市小倉町南浦40-1,135.7750047,34.88964688,,,774200560,,4031,,
宇治市立大久保小学校,,宇治市広野町中島1-1,135.7837847,34.87387315,,,774436429,,4522,,
宇治市立大開小学校,,宇治市広野町大開35,135.7927606,34.87405952,,,774443757,,3559,,
宇治市立西大久保小学校,,宇治市大久保町旦椋25,135.7665613,34.87183593,,,774436428,,3830,,
宇治市立平盛小学校,,宇治市大久保町平盛91-3,135.7641509,34.87010439,,,774438652,,3858,,
宇治市立宇治小学校・黄檗中学校,,宇治市五ヶ庄三番割27,135.8030233,34.91604803,,,774399143,,2202,,
宇治市立三室戸小学校,,宇治市莵道岡谷16-2,135.8193578,34.89711732,,,774239001,,3479,,
宇治市立南部小学校,,宇治市五ヶ庄戸ノ内15-1,135.7988512,34.90638746,,,774323023,,4310,,
宇治市立岡屋小学校,,宇治市五ヶ庄寺界道37-3,135.7954703,34.9168367,,,774326394,,3528,,
宇治市立木幡小学校,,宇治市木幡赤塚4,135.8021299,34.93013171,,,774323021,,2944,,
宇治市立御蔵山小学校,,宇治市木幡御蔵山39-4,135.8099628,34.93014475,,,774326378,,3703,,
宇治市立笠取小学校,,宇治市西笠取石原22,135.8544361,34.93701399,,,755710018,,1813,,
宇治市立笠取第二小学校,,宇治市炭山直谷31,135.8416242,34.91689389,,,774324238,,1755,,
宇治市立宇治中学校,,宇治市宇治矢落64-1,135.7958459,34.88736279,,,774231414,,6101,,
宇治市立北宇治中学校,,宇治市槇島町島前33,135.7875914,34.90008468,,,774221500,,7610,,
宇治市立槇島中学校,,宇治市槇島町本屋敷35-1,135.7815358,34.91570128,,,774203830,,7412,,
宇治市立西小倉中学校,,宇治市伊勢田町遊田7-1,135.77214,34.88795063,,,774200570,,7077,,
